year,query,determination_ref,candidate_reason
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/30521539c5/2011_NZERA_Auckland_20.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3106f24951/2011_NZERA_Auckland_489.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3145b9f9d4/2011_NZERA_Auckland_32.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/31dd6f694c/2011_NZERA_Christchurch_62.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/328969bfee/2011_NZERA_Auckland_441.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/32ae0cb6f3/2011_NZERA_Wellington_167.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/32ce1f978e/2011_NZERA_Christchurch_176.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3338d28b0c/2011_NZERA_Wellington_190.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3494441289/2011_NZERA_Wellington_28.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/34a4d4fd18/2011_NZERA_Auckland_123.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3588239d4d/2011_NZERA_Christchurch_124.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/36568fa15a/2011_NZERA_Christchurch_57.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/368be58b3a/2011_NZERA_Auckland_12.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/36a2bece06/2011_NZERA_Auckland_250.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/372fe26f43/2011_NZERA_Auckland_379.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/379074b871/2011_NZERA_Auckland_82.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/37cb9a3383/2011_NZERA_Auckland_431.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/38011c77f7/2011_NZERA_Christchurch_139.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/389d9737d0/2011_NZERA_Auckland_315.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/395584defb/2011_NZERA_Auckland_244.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/399d4fb460/2011_NZERA_Wellington_187.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/39beef512e/2011_NZERA_Christchurch_79.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3a741805e0/2011_NZERA_Auckland_267.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3be8575054/2011_NZERA_Christchurch_42.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3c364db334/2011_NZERA_Auckland_106.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3cfc5a50a8/2011_NZERA_Auckland_550.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3cfffe66f2/2011_NZERA_Auckland_163.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3d9ebc5f5e/2011_NZERA_Auckland_275.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3da1dc75bd/2011_NZERA_Christchurch_97.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3eb7611d46/2011_NZERA_Auckland_142.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/3fab22c26c/2011_NZERA_Auckland_359.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/424bdb3391/2011_NZERA_Auckland_270.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/428add3316/2011_NZERA_Auckland_192.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/439d12cd56/2011_NZERA_Wellington_130.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/43beac30a4/2011_NZERA_Auckland_503.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/43e467f070/2011_NZERA_Auckland_329.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/43e92e4f31/2011_NZERA_Wellington_91.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/441b43574e/2011_NZERA_Auckland_109.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/458f3c2dce/2011_NZERA_Auckland_473.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/459ee25409/2011_NZERA_Wellington_71.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/460f0c50b5/2011_NZERA_Wellington_149.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/473a48a4eb/2011_NZERA_Wellington_183.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/47bd39f114/2011_NZERA_Wellington_115.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/47de8e529d/2011_NZERA_Auckland_44.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/47f5e906cc/2011_NZERA_Wellington_113.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/48c15d3d9b/2011_NZERA_Auckland_365.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/48cb9fae41/2011_NZERA_Auckland_145.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/494ac377ff/2011_NZERA_Auckland_510.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/49c5e1652e/2011_NZERA_Auckland_110.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/4ba4efa398/2011_NZERA_Auckland_492.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/4bd6ad2540/2011_NZERA_Auckland_519.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/4c2677ad9f/2011_NZERA_Auckland_324.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/4d2f0d1979/2011_NZERA_Wellington_204.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/4dec30270f/2011_NZERA_Auckland_316.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/4ec72c0955/2011_NZERA_Auckland_273.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/4fc0954b24/2011_NZERA_Christchurch_59.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/4ff8610a39/2011_NZERA_Auckland_311.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/50b89bbd8f/2011_NZERA_Auckland_277.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/511d76b434/2011_NZERA_Auckland_133.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/5185275073/2011_NZERA_Auckland_457.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/52a6b93be5/2011_NZERA_Auckland_482.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/53d9460b04/2011_NZERA_Auckland_107.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/55816cdc9c/2011_NZERA_Wellington_100.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/56e7522f1b/2011_NZERA_Christchurch_149.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/573bf42912/2011_NZERA_Auckland_448.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/57c5f5a43c/2011_NZERA_Auckland_282.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/58123170de/2011_NZERA_Auckland_272.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/586b794338/2011_NZERA_Auckland_239.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/599788f70c/2011_NZERA_Wellington_124.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/5a097c6f3a/2011_NZERA_Auckland_511.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/5a6e1900f0/2011_NZERA_Auckland_301.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/5aae574df4/2011_NZERA_Auckland_97.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/5ac9078db1/2011_NZERA_Auckland_470.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/5c6c1c4f5c/2011_NZERA_Wellington_144.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/5cf107155f/2011_NZERA_Auckland_336.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/5ed2997580/2011_NZERA_Auckland_403.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/61fb2278d9/2011_NZERA_Auckland_251.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/623ffea614/2011_NZERA_Auckland_253.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/640e7f1366/2011_NZERA_Auckland_528.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/651e6ccc4f/2011_NZERA_Auckland_372.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/65784f7514/2011_NZERA_Christchurch_201.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/65e16e93f4/2011_NZERA_Auckland_513.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/6611d46389/2011_NZERA_Auckland_428.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/66f2bb190a/2011_NZERA_Auckland_345.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/66f36fdee7/2011_NZERA_Wellington_143.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/6714b9b773/2011_NZERA_Wellington_98.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/67ad318e09/2011_NZERA_Christchurch_203.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/681b3eb808/2011_NZERA_Auckland_196.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/6878a0ae33/2011_NZERA_Christchurch_144.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/68c01cfe67/2011_NZERA_Wellington_163.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/69893bd860/2011_NZERA_Auckland_464.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/69ccd5cf51/2011_NZERA_Auckland_235.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/6b1a708de0/2011_NZERA_Auckland_67.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/6c1cf10ce3/2011_NZERA_Christchurch_205.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/6c4caee684/2011_NZERA_Christchurch_25.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/6da0551e62/2011_NZERA_Auckland_284.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/6f5a43f295/2011_NZERA_Christchurch_103.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/6f8e515a58/2011_NZERA_Christchurch_148.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/71550655de/2011_NZERA_Auckland_344.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/72542b4036/2011_NZERA_Auckland_434.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/727c30ed15/2011_NZERA_Auckland_83.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7298429664/2011_NZERA_Wellington_127.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/72a5817667/2011_NZERA_Christchurch_187.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/72c3098c0b/2011_NZERA_Auckland_491.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7369c9f4a5/2011_NZERA_Christchurch_72.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/747737c98b/2011_NZERA_Christchurch_196.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/752ee241c2/2011_NZERA_Auckland_176.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/75355b207f/2011_NZERA_Auckland_58.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/75a9ac895c/2011_NZERA_Wellington_126.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7606061b7e/2011_NZERA_Wellington_151.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7619638392/2011_NZERA_Auckland_130.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/765228d5ab/2011_NZERA_Auckland_297.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/77177e1cf4/2011_NZERA_Auckland_194.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/772061be04/2011_NZERA_Christchurch_83.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7895f85732/2011_NZERA_Auckland_147.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/78c3f960d7/2011_NZERA_Auckland_186.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7a37556bc5/2011_NZERA_Auckland_134.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7b313ee04d/2011_NZERA_Christchurch_82.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7b319fc678/2011_NZERA_Wellington_114.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7b8910e1a0/2011_NZERA_Auckland_283.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7c0afebfb2/2011_NZERA_Wellington_109.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7c3aa14f7e/2011_NZERA_Auckland_178.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7d3fb657a8/2011_NZERA_Auckland_483.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7e24e89a76/2011_NZERA_Auckland_522.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7e8b610916/2011_NZERA_Christchurch_206.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7eb9b76b9e/2011_NZERA_Auckland_520.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/7f1d5c3c7e/2011_NZERA_Christchurch_142.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/80decc263f/2011_NZERA_Christchurch_141.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/823a82a7f7/2011_NZERA_Auckland_351.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/834f8270c0/2011_NZERA_Auckland_137.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/835922f069/2011_NZERA_Auckland_310.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/83af05df21/2011_NZERA_Wellington_132.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/848c649590/2011_NZERA_Auckland_381.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/852b9fe706/2011_NZERA_Auckland_536.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/8533959a73/2011_NZERA_Auckland_119.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/85e2f3a4ab/2011_NZERA_Auckland_417.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/8794b40988/2011_NZERA_Auckland_410.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/87d700d69f/2011_NZERA_Christchurch_40.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/884a9c24f2/2011_NZERA_Auckland_435.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/8a0cf39201/2011_NZERA_Auckland_508.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/8ac2d0e783/2011_NZERA_Auckland_309.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/8aee01cf38/2011_NZERA_Wellington_86.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/8b7f27de8d/2011_NZERA_Auckland_105.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/8b9f763713/2011_NZERA_Wellington_85.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/8d13f53404/2011_NZERA_Auckland_89.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/8d5df4bf31/2011_NZERA_Wellington_56.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/8eb7a80574/2011_NZERA_Wellington_105.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/917b001d80/2011_NZERA_Auckland_77.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/92886ca28a/2011_NZERA_Christchurch_74.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/92f9f88722/2011_NZERA_Christchurch_88.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/936ee0956e/2011_NZERA_Auckland_199.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/9374a269d2/2011_NZERA_Auckland_527.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/93cba78014/2011_NZERA_Auckland_7.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/958701f50f/2011_NZERA_Christchurch_193.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/965015574a/2011_NZERA_Christchurch_161.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/96cc663d14/2011_NZERA_Auckland_339.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/97f26a6616/2011_NZERA_Auckland_544.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/9917820a8a/2011_NZERA_Auckland_237.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/99dceb4862/2011_NZERA_Auckland_509.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/9a78f613a8/2011_NZERA_Wellington_131.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/9acddccf89/2011_NZERA_Wellington_175.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/9b71d90c28/2011_NZERA_Auckland_446.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/9ba7ea213a/2011_NZERA_Auckland_174.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/9c61814616/2011_NZERA_Auckland_459.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/9d5962d7fb/2011_NZERA_Auckland_326.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/9d86232fa8/2011_NZERA_Wellington_133.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/9e1620a7f0/2011_NZERA_Auckland_340.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/9f48d08ff0/2011_NZERA_Auckland_203.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a02289c5bc/2011_NZERA_Auckland_360.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a05e32ec45/2011_NZERA_Auckland_285.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a0678a4748/2011_NZERA_Auckland_243.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a0dc471c30/2011_NZERA_Auckland_124.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a17e995602/2011_NZERA_Wellington_75.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a1856b36f1/2011_NZERA_Auckland_221.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a1c0dee024/2011_NZERA_Auckland_466.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a24be1cd5b/2011_NZERA_Wellington_200.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a2d2ddf808/2011_NZERA_Auckland_249.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a3bd467778/2011_NZERA_Auckland_55.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a4330781cd/2011_NZERA_Christchurch_4.pdf,returned by alternate query but not primary query
2011,dismissal was not justified,https://determinations.era.govt.nz/assets/elawpdf/2011/a4b1b258de/2011_NZERA_Wellington_178.pdf,returned by alternate query but not primary query
