year,era_citation,pdf_url,legal_outcome,monetary_outcome,paired,disagrees
2015,2015 NZERA Christchurch 18,https://determinations.era.govt.nz/assets/elawpdf/2015/6686f007d8/2015_NZERA_Christchurch_18.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 193,https://determinations.era.govt.nz/assets/elawpdf/2015/66895e4e0b/2015_NZERA_Christchurch_193.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 331,https://determinations.era.govt.nz/assets/elawpdf/2015/6788b2a8ff/2015_NZERA_Auckland_331.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Christchurch 41,https://determinations.era.govt.nz/assets/elawpdf/2015/67cc002ebc/2015_NZERA_Christchurch_41.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Auckland 133,https://determinations.era.govt.nz/assets/elawpdf/2015/6836e85c23/2015_NZERA_Auckland_133.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 32,https://determinations.era.govt.nz/assets/elawpdf/2015/6ad741d042/2015_NZERA_Auckland_32.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 70,https://determinations.era.govt.nz/assets/elawpdf/2015/6c8e03f6ec/2015_NZERA_Christchurch_70.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 38,https://determinations.era.govt.nz/assets/elawpdf/2015/6dae1ae9df/2015_NZERA_Christchurch_38.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 232,https://determinations.era.govt.nz/assets/elawpdf/2015/718221534c/2015_NZERA_Auckland_232.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 325,https://determinations.era.govt.nz/assets/elawpdf/2015/7377b9e755/2015_NZERA_Auckland_325.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Wellington 75,https://determinations.era.govt.nz/assets/elawpdf/2015/74eddd64d0/2015_NZERA_Wellington_75.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 152,https://determinations.era.govt.nz/assets/elawpdf/2015/751318ad5e/2015_NZERA_Christchurch_152.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 24,https://determinations.era.govt.nz/assets/elawpdf/2015/7602b75231/2015_NZERA_Christchurch_24.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 388,https://determinations.era.govt.nz/assets/elawpdf/2015/76b04f60ab/2015_NZERA_Auckland_388.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 287,https://determinations.era.govt.nz/assets/elawpdf/2015/77cc28b93f/2015_NZERA_Auckland_287.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 318,https://determinations.era.govt.nz/assets/elawpdf/2015/78778080ab/2015_NZERA_Auckland_318.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 120,https://determinations.era.govt.nz/assets/elawpdf/2015/7c48c7c37a/2015_NZERA_Christchurch_120.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 112,https://determinations.era.govt.nz/assets/elawpdf/2015/7c78c3ae2a/2015_NZERA_Christchurch_112.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 321,https://determinations.era.govt.nz/assets/elawpdf/2015/7cd357cb28/2015_NZERA_Auckland_321.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 167,https://determinations.era.govt.nz/assets/elawpdf/2015/823a531cdb/2015_NZERA_Auckland_167.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 89,https://determinations.era.govt.nz/assets/elawpdf/2015/82a2d63f3a/2015_NZERA_Christchurch_89.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 34,https://determinations.era.govt.nz/assets/elawpdf/2015/840d4e4d62/2015_NZERA_Auckland_34.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 221,https://determinations.era.govt.nz/assets/elawpdf/2015/87b9d48140/2015_NZERA_Auckland_221.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 163,https://determinations.era.govt.nz/assets/elawpdf/2015/89aa0a8bbf/2015_NZERA_Christchurch_163.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 288,https://determinations.era.govt.nz/assets/elawpdf/2015/8ac05675a7/2015_NZERA_Auckland_288.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Auckland 123,https://determinations.era.govt.nz/assets/elawpdf/2015/8bd3cc5094/2015_NZERA_Auckland_123.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 245,https://determinations.era.govt.nz/assets/elawpdf/2015/8bd748b0c6/2015_NZERA_Auckland_245.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 393,https://determinations.era.govt.nz/assets/elawpdf/2015/8dec03db1b/2015_NZERA_Auckland_393.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 291,https://determinations.era.govt.nz/assets/elawpdf/2015/8e818c26f0/2015_NZERA_Auckland_291.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 201,https://determinations.era.govt.nz/assets/elawpdf/2015/8edabec820/2015_NZERA_Christchurch_201.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 68,https://determinations.era.govt.nz/assets/elawpdf/2015/908eac5a2b/2015_NZERA_Auckland_68.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 3,https://determinations.era.govt.nz/assets/elawpdf/2015/90c0c7fa01/2015_NZERA_Auckland_3.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 109,https://determinations.era.govt.nz/assets/elawpdf/2015/918f2a5785/2015_NZERA_Christchurch_109.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 344,https://determinations.era.govt.nz/assets/elawpdf/2015/922d0a03ed/2015_NZERA_Auckland_344.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 82,https://determinations.era.govt.nz/assets/elawpdf/2015/92efcbff70/2015_NZERA_Christchurch_82.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 39,https://determinations.era.govt.nz/assets/elawpdf/2015/9517451d86/2015_NZERA_Christchurch_39.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Auckland 134,https://determinations.era.govt.nz/assets/elawpdf/2015/95ab53c1f1/2015_NZERA_Auckland_134.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 78,https://determinations.era.govt.nz/assets/elawpdf/2015/97a9d8a448/2015_NZERA_Christchurch_78.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Wellington 36,https://determinations.era.govt.nz/assets/elawpdf/2015/983b7a6c92/2015_NZERA_Wellington_36.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 76,https://determinations.era.govt.nz/assets/elawpdf/2015/98c48f3407/2015_NZERA_Auckland_76.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Auckland 365,https://determinations.era.govt.nz/assets/elawpdf/2015/98dc6a577e/2015_NZERA_Auckland_365.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 153,https://determinations.era.govt.nz/assets/elawpdf/2015/98fd28fdb1/2015_NZERA_Christchurch_153.pdf,employee_win,employee_win,yes,no
2015,[2015] NZERA 360,https://determinations.era.govt.nz/assets/elawpdf/2015/991f87a0d1/2015_NZERA_Auckland_360.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Wellington 87,https://determinations.era.govt.nz/assets/elawpdf/2015/9b68fdcdc4/2015_NZERA_Wellington_87.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Auckland 56,https://determinations.era.govt.nz/assets/elawpdf/2015/9e963ddd28/2015_NZERA_Auckland_56.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 58,https://determinations.era.govt.nz/assets/elawpdf/2015/9eeb18a7f5/2015_NZERA_Christchurch_58.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Auckland 335,https://determinations.era.govt.nz/assets/elawpdf/2015/a078474f5a/2015_NZERA_Auckland_335.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 9,https://determinations.era.govt.nz/assets/elawpdf/2015/a0d0c13ede/2015_NZERA_Auckland_9.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Auckland 69,https://determinations.era.govt.nz/assets/elawpdf/2015/a2df096e47/2015_NZERA_Auckland_69.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Wellington 92,https://determinations.era.govt.nz/assets/elawpdf/2015/a312afad40/2015_NZERA_Wellington_92.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 16,https://determinations.era.govt.nz/assets/elawpdf/2015/a324cfa40c/2015_NZERA_Christchurch_16.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 190,https://determinations.era.govt.nz/assets/elawpdf/2015/a61666b0c1/2015_NZERA_Christchurch_190.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 383,https://determinations.era.govt.nz/assets/elawpdf/2015/a658e70150/2015_NZERA_Auckland_383.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 177,https://determinations.era.govt.nz/assets/elawpdf/2015/a71e954b21/2015_NZERA_Christchurch_177.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 84,https://determinations.era.govt.nz/assets/elawpdf/2015/a8a0805e31/2015_NZERA_Auckland_84.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 40,https://determinations.era.govt.nz/assets/elawpdf/2015/a941a04f66/2015_NZERA_Auckland_40.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 6,https://determinations.era.govt.nz/assets/elawpdf/2015/ac4e069521/2015_NZERA_Christchurch_6.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 151,https://determinations.era.govt.nz/assets/elawpdf/2015/acdb8ce6dc/2015_NZERA_Christchurch_151.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 147,https://determinations.era.govt.nz/assets/elawpdf/2015/ad6f66bdca/2015_NZERA_Christchurch_147.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Auckland 355,https://determinations.era.govt.nz/assets/elawpdf/2015/ae75093059/2015_NZERA_Auckland_355.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 347,https://determinations.era.govt.nz/assets/elawpdf/2015/b0149bf968/2015_NZERA_Auckland_347.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 378,https://determinations.era.govt.nz/assets/elawpdf/2015/b0ea937306/2015_NZERA_Auckland_378.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 127,https://determinations.era.govt.nz/assets/elawpdf/2015/b210f76161/2015_NZERA_Auckland_127.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 305,https://determinations.era.govt.nz/assets/elawpdf/2015/b2c7513f0c/2015_NZERA_Auckland_305.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 72,https://determinations.era.govt.nz/assets/elawpdf/2015/b2f2d40c54/2015_NZERA_Auckland_72.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 166,https://determinations.era.govt.nz/assets/elawpdf/2015/b38343438b/2015_NZERA_Christchurch_166.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Auckland 46,https://determinations.era.govt.nz/assets/elawpdf/2015/b3c758dffe/2015_NZERA_Auckland_46.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Auckland 83,https://determinations.era.govt.nz/assets/elawpdf/2015/b47c93be8e/2015_NZERA_Auckland_83.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 104,https://determinations.era.govt.nz/assets/elawpdf/2015/b6adbfe012/2015_NZERA_Christchurch_104.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Auckland 57,https://determinations.era.govt.nz/assets/elawpdf/2015/bb382c5f78/2015_NZERA_Auckland_57.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 90,https://determinations.era.govt.nz/assets/elawpdf/2015/c188e8f916/2015_NZERA_Christchurch_90.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 125,https://determinations.era.govt.nz/assets/elawpdf/2015/c3292bbfaf/2015_NZERA_Christchurch_125.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 195,https://determinations.era.govt.nz/assets/elawpdf/2015/c8da35f5d4/2015_NZERA_Christchurch_195.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Christchurch 35,https://determinations.era.govt.nz/assets/elawpdf/2015/cba546666c/2015_NZERA_Christchurch_35.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 473,https://determinations.era.govt.nz/assets/elawpdf/2015/cce01c7a2a/2015_NZERA_Auckland_473.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Wellington 22,https://determinations.era.govt.nz/assets/elawpdf/2015/cd8725a5d6/2015_NZERA_Wellington_22.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Auckland 51,https://determinations.era.govt.nz/assets/elawpdf/2015/d067e828cb/2015_NZERA_Auckland_51.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Wellington 11,https://determinations.era.govt.nz/assets/elawpdf/2015/d09a186cc1/2015_NZERA_Wellington_11.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 159,https://determinations.era.govt.nz/assets/elawpdf/2015/d0a8daa93e/2015_NZERA_Christchurch_159.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 276,https://determinations.era.govt.nz/assets/elawpdf/2015/d19bd41b16/2015_NZERA_Auckland_276.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Auckland 398,https://determinations.era.govt.nz/assets/elawpdf/2015/d255272940/2015_NZERA_Auckland_398.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 29,https://determinations.era.govt.nz/assets/elawpdf/2015/d409661a12/2015_NZERA_Auckland_29.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Wellington 114,https://determinations.era.govt.nz/assets/elawpdf/2015/d43f9b9cb0/2015_NZERA_Wellington_114.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 16,https://determinations.era.govt.nz/assets/elawpdf/2015/d4b421d409/2015_NZERA_Auckland_16.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Auckland 204,https://determinations.era.govt.nz/assets/elawpdf/2015/d6da1633fb/2015_NZERA_Auckland_204.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 249,https://determinations.era.govt.nz/assets/elawpdf/2015/d70d9e5188/2015_NZERA_Auckland_249.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 49,https://determinations.era.govt.nz/assets/elawpdf/2015/d8c545cfe5/2015_NZERA_Christchurch_49.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 94,https://determinations.era.govt.nz/assets/elawpdf/2015/d8f91cc230/2015_NZERA_Christchurch_94.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 199,https://determinations.era.govt.nz/assets/elawpdf/2015/da66c486a3/2015_NZERA_Christchurch_199.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Wellington 93,https://determinations.era.govt.nz/assets/elawpdf/2015/da6f410fb3/2015_NZERA_Wellington_93.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 354,https://determinations.era.govt.nz/assets/elawpdf/2015/dac08cc9d4/2015_NZERA_Auckland_354.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 21,https://determinations.era.govt.nz/assets/elawpdf/2015/db93f5ea17/2015_NZERA_Christchurch_21.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Auckland 106,https://determinations.era.govt.nz/assets/elawpdf/2015/dc72a28c67/2015_NZERA_Auckland_106.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 330,https://determinations.era.govt.nz/assets/elawpdf/2015/ddae8c7fc0/2015_NZERA_Auckland_330.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Auckland 195,https://determinations.era.govt.nz/assets/elawpdf/2015/e14a7d4038/2015_NZERA_Auckland_195.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 116,https://determinations.era.govt.nz/assets/elawpdf/2015/e1c39033f0/2015_NZERA_Auckland_116.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Auckland 111,https://determinations.era.govt.nz/assets/elawpdf/2015/e21280c64d/2015_NZERA_Auckland_111.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Auckland 239,https://determinations.era.govt.nz/assets/elawpdf/2015/e2df9300ff/2015_NZERA_Auckland_239.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 172,https://determinations.era.govt.nz/assets/elawpdf/2015/e46c283221/2015_NZERA_Christchurch_172.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 10,https://determinations.era.govt.nz/assets/elawpdf/2015/e46fdbc1ae/2015_NZERA_Auckland_10.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 165,https://determinations.era.govt.nz/assets/elawpdf/2015/e93dab45bb/2015_NZERA_Auckland_165.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Wellington 1,https://determinations.era.govt.nz/assets/elawpdf/2015/e9645299a0/2015_NZERA_Wellington_1.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 146,https://determinations.era.govt.nz/assets/elawpdf/2015/eb86de1d26/2015_NZERA_Christchurch_146.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 14,https://determinations.era.govt.nz/assets/elawpdf/2015/ec59d4b2ad/2015_NZERA_Christchurch_14.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 222,https://determinations.era.govt.nz/assets/elawpdf/2015/ecbe59b1d3/2015_NZERA_Auckland_222.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Christchurch 62,https://determinations.era.govt.nz/assets/elawpdf/2015/ed5c305b8e/2015_NZERA_Christchurch_62.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 164,https://determinations.era.govt.nz/assets/elawpdf/2015/edcc1babac/2015_NZERA_Auckland_164.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Wellington 13,https://determinations.era.govt.nz/assets/elawpdf/2015/ee8cd9ff16/2015_NZERA_Wellington_13.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 206,https://determinations.era.govt.nz/assets/elawpdf/2015/f04451d860/2015_NZERA_Auckland_206.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Christchurch 11,https://determinations.era.govt.nz/assets/elawpdf/2015/f2bfc756d4/2015_NZERA_Christchurch_11.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Wellington 39,https://determinations.era.govt.nz/assets/elawpdf/2015/f2ed8995e2/2015_NZERA_Wellington_39.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 85,https://determinations.era.govt.nz/assets/elawpdf/2015/f3c70460b3/2015_NZERA_Christchurch_85.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 100,https://determinations.era.govt.nz/assets/elawpdf/2015/f6f1ce4f60/2015_NZERA_Christchurch_100.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Christchurch 34,https://determinations.era.govt.nz/assets/elawpdf/2015/f7a43eff4e/2015_NZERA_Christchurch_34.pdf,employer_win,employee_win,yes,yes
2015,2015 NZERA Auckland 22,https://determinations.era.govt.nz/assets/elawpdf/2015/f8e4e8cfa6/2015_NZERA_Auckland_22.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Wellington 81,https://determinations.era.govt.nz/assets/elawpdf/2015/fa384ece43/2015_NZERA_Wellington_81.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Christchurch 126,https://determinations.era.govt.nz/assets/elawpdf/2015/fa9a9153f0/2015_NZERA_Christchurch_126.pdf,employee_win,employer_win,yes,yes
2015,2015 NZERA Auckland 313,https://determinations.era.govt.nz/assets/elawpdf/2015/fab22017ef/2015_NZERA_Auckland_313.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 396,https://determinations.era.govt.nz/assets/elawpdf/2015/fba22aa3fb/2015_NZERA_Auckland_396.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Christchurch 194,https://determinations.era.govt.nz/assets/elawpdf/2015/fe19c3e792/2015_NZERA_Christchurch_194.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Wellington 120,https://determinations.era.govt.nz/assets/elawpdf/2015/fe9888c309/2015_NZERA_Wellington_120.pdf,employee_win,employee_win,yes,no
2015,2015 NZERA Auckland 375,https://determinations.era.govt.nz/assets/elawpdf/2015/ffc7927dde/2015_NZERA_Auckland_375.pdf,employer_win,employer_win,yes,no
2015,2015 NZERA Wellington 42,https://determinations.era.govt.nz/assets/elawpdf/2015/ffdb596115/2015_NZERA_Wellington_42.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 46,https://determinations.era.govt.nz/assets/elawpdf/2016/01e62950b6/2016_NZERA_Auckland_46.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Christchurch 72,https://determinations.era.govt.nz/assets/elawpdf/2016/03d6703e6d/2016_NZERA_Christchurch_72.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 300,https://determinations.era.govt.nz/assets/elawpdf/2016/06ad128498/2016_NZERA_Auckland_300.pdf,employer_win,employer_win,yes,no
2016,2016 NZERA Wellington 132,https://determinations.era.govt.nz/assets/elawpdf/2016/06fffa811e/2016_NZERA_Wellington_132.pdf,employer_win,employee_win,yes,yes
2016,2016 NZERA Christchurch 124,https://determinations.era.govt.nz/assets/elawpdf/2016/08e16d8efd/2016_NZERA_Christchurch_124.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Christchurch 118,https://determinations.era.govt.nz/assets/elawpdf/2016/0fd1ee0410/2016_NZERA_Christchurch_118.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 319,https://determinations.era.govt.nz/assets/elawpdf/2016/11894b8a3e/2016_NZERA_Auckland_319.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 35,https://determinations.era.govt.nz/assets/elawpdf/2016/12c6b507a7/2016_NZERA_Auckland_35.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 295,https://determinations.era.govt.nz/assets/elawpdf/2016/1382ea0b23/2016_NZERA_Auckland_295.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 375,https://determinations.era.govt.nz/assets/elawpdf/2016/160f4655ea/2016_NZERA_Auckland_375.pdf,employer_win,employee_win,yes,yes
2016,2016 NZERA Auckland 114,https://determinations.era.govt.nz/assets/elawpdf/2016/161ff88778/2016_NZERA_Auckland_114.pdf,employee_win,employer_win,yes,yes
2016,2016 NZERA Wellington 61,https://determinations.era.govt.nz/assets/elawpdf/2016/1684896499/2016_NZERA_Wellington_61.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 164,https://determinations.era.govt.nz/assets/elawpdf/2016/1743306dcf/2016_NZERA_Auckland_164.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Christchurch 76,https://determinations.era.govt.nz/assets/elawpdf/2016/189a5170a0/2016_NZERA_Christchurch_76.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 391,https://determinations.era.govt.nz/assets/elawpdf/2016/1a424bdbbf/2016_NZERA_Auckland_391.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Christchurch 60,https://determinations.era.govt.nz/assets/elawpdf/2016/1ab48f82c0/2016_NZERA_Christchurch_60.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 266,https://determinations.era.govt.nz/assets/elawpdf/2016/1b04d67f85/2016_NZERA_Auckland_266.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Christchurch 152,https://determinations.era.govt.nz/assets/elawpdf/2016/2014d39a40/2016_NZERA_Christchurch_152.pdf,employer_win,employer_win,yes,no
2016,2016 NZERA Auckland 82,https://determinations.era.govt.nz/assets/elawpdf/2016/202e7af09f/2016_NZERA_Auckland_82.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 188,https://determinations.era.govt.nz/assets/elawpdf/2016/21624790eb/2016_NZERA_Auckland_188.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 197,https://determinations.era.govt.nz/assets/elawpdf/2016/21ea4a3382/2016_NZERA_Auckland_197.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA  Auckland  253,https://determinations.era.govt.nz/assets/elawpdf/2016/22caf305e3/2016_NZERA_-Auckland_-253.pdf,employee_win,employer_win,yes,yes
2016,2016 NZERA Christchurch 17,https://determinations.era.govt.nz/assets/elawpdf/2016/2578be9fef/2016_NZERA_Christchurch_17.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 354,https://determinations.era.govt.nz/assets/elawpdf/2016/26bb4b4b87/2016_NZERA_Auckland_354.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Wellington 58,https://determinations.era.govt.nz/assets/elawpdf/2016/275cf00095/2016_NZERA_Wellington_58.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 81,https://determinations.era.govt.nz/assets/elawpdf/2016/291a51ac68/2016_NZERA_Auckland_81.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 10,https://determinations.era.govt.nz/assets/elawpdf/2016/2a3a9ac40c/2016_NZERA_Auckland_10.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Wellington 51,https://determinations.era.govt.nz/assets/elawpdf/2016/2b86212926/2016_NZERA_Wellington_51.pdf,employee_win,employee_win,yes,no
2016,2016  NZERA  Auckland  259,https://determinations.era.govt.nz/assets/elawpdf/2016/2babfa7aa0/2016_-NZERA_-Auckland_-259.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 83,https://determinations.era.govt.nz/assets/elawpdf/2016/2bd4112d4f/2016_NZERA_Auckland_83.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Christchurch 150,https://determinations.era.govt.nz/assets/elawpdf/2016/2f87459e14/2016_NZERA_Christchurch_150.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 288,https://determinations.era.govt.nz/assets/elawpdf/2016/31a1d7862c/2016_NZERA_Auckland_288.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 322,https://determinations.era.govt.nz/assets/elawpdf/2016/32d223fefe/2016_NZERA_Auckland_322.pdf,employer_win,employer_win,yes,no
2016,2016 NZERA Auckland 223,https://determinations.era.govt.nz/assets/elawpdf/2016/34713945d9/2016_NZERA_Auckland_223.pdf,employer_win,employer_win,yes,no
2016,2016  NZERA  Wellington 91,https://determinations.era.govt.nz/assets/elawpdf/2016/35185db802/2016_-NZERA_-Wellington_91.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 73,https://determinations.era.govt.nz/assets/elawpdf/2016/368950bff9/2016_NZERA_Auckland_73.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Christchurch 191,https://determinations.era.govt.nz/assets/elawpdf/2016/3696dbae2d/2016_NZERA_Christchurch_191.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Christchurch 113,https://determinations.era.govt.nz/assets/elawpdf/2016/39f88de3a2/2016_NZERA_Christchurch_113.pdf,employee_win,employee_win,yes,no
2016,2016 NZERA Auckland 402,https://determinations.era.govt.nz/assets/elawpdf/2016/3b3707e761/2016_NZERA_Auckland_402.pdf,employer_win,employer_win,yes,no
